ID,DATASET,FOLD,PREPROC,ALGORITHM,ORDER,ALPHA,ENCODER,PRE,REC,SPE,F1,GEO,IBA
credit-approval_LeaveOneOutEncoder_dtosmote_SVM,credit-approval,3,dtosmote,SVM,solid_angle,0.5,LeaveOneOutEncoder,0.6878,0.6667,0.6065,0.6395,0.5813,0.3399
credit-approval_MEstimateEncoder_dtosmote_SVM,credit-approval,3,dtosmote,SVM,solid_angle,0.5,MEstimateEncoder,0.6947,0.6739,0.6156,0.6489,0.5938,0.3546
credit-approval_OneHotEncoder_dtosmote_SVM,credit-approval,3,dtosmote,SVM,solid_angle,0.5,OneHotEncoder,0.7005,0.6739,0.6122,0.6457,0.5855,0.3449
credit-approval_OrdinalEncoder_dtosmote_SVM,credit-approval,3,dtosmote,SVM,solid_angle,0.5,OrdinalEncoder,0.6947,0.6739,0.6156,0.6489,0.5938,0.3546
credit-approval_SumEncoder_dtosmote_SVM,credit-approval,3,dtosmote,SVM,solid_angle,0.5,SumEncoder,0.6937,0.6667,0.6031,0.6361,0.5726,0.3300
credit-approval_TargetEncoder_dtosmote_SVM,credit-approval,3,dtosmote,SVM,solid_angle,0.5,TargetEncoder,0.6947,0.6739,0.6156,0.6489,0.5938,0.3546
credit-approval_BaseNEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,0.5,BaseNEncoder,0.5764,0.5507,0.5794,0.5462,0.5514,0.3032
credit-approval_BinaryEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,0.5,BinaryEncoder,0.7579,0.5725,0.4603,0.4315,0.1811,0.0332
credit-approval_CatBoostEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,0.5,CatBoostEncoder,0.5671,0.5435,0.5702,0.5396,0.5448,0.2960
credit-approval_GLMMEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,0.5,GLMMEncoder,0.6815,0.6667,0.6814,0.6672,0.6710,0.4496
credit-approval_HashingEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,0.5,HashingEncoder,0.6969,0.6594,0.6927,0.6554,0.6606,0.4350
credit-approval_HelmertEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,0.5,HelmertEncoder,0.6478,0.6014,0.6434,0.5916,0.5956,0.3532
credit-approval_JamesSteinEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,0.5,JamesSteinEncoder,0.5671,0.5435,0.5702,0.5396,0.5448,0.2960
credit-approval_LeaveOneOutEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,0.5,LeaveOneOutEncoder,0.5671,0.5435,0.5702,0.5396,0.5448,0.2960
credit-approval_MEstimateEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,0.5,MEstimateEncoder,0.5671,0.5435,0.5702,0.5396,0.5448,0.2960
credit-approval_OneHotEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,0.5,OneHotEncoder,0.5764,0.5507,0.5794,0.5462,0.5514,0.3032
credit-approval_OrdinalEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,0.5,OrdinalEncoder,0.7556,0.5652,0.4512,0.4158,0.1280,0.0166
credit-approval_SumEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,0.5,SumEncoder,0.5858,0.5580,0.5885,0.5527,0.5579,0.3103
credit-approval_TargetEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,0.5,TargetEncoder,0.5858,0.5580,0.5885,0.5527,0.5579,0.3103
credit-approval_BaseNEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,1,BaseNEncoder,0.9057,0.9058,0.9015,0.9057,0.9035,0.8166
credit-approval_BinaryEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,1,BinaryEncoder,0.9202,0.9203,0.9164,0.9202,0.9182,0.8434
credit-approval_CatBoostEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,1,CatBoostEncoder,0.9154,0.9130,0.9005,0.9124,0.9051,0.8203
credit-approval_GLMMEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,1,GLMMEncoder,0.9202,0.9203,0.9164,0.9202,0.9182,0.8434
credit-approval_HashingEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,1,HashingEncoder,0.8337,0.8333,0.8305,0.8335,0.8318,0.6921
credit-approval_HelmertEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,1,HelmertEncoder,0.8992,0.8986,0.8890,0.8981,0.8928,0.7979
credit-approval_JamesSteinEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,1,JamesSteinEncoder,0.8985,0.8986,0.8924,0.8984,0.8951,0.8016
credit-approval_LeaveOneOutEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,1,LeaveOneOutEncoder,0.6853,0.5362,0.6224,0.4709,0.4445,0.1959
credit-approval_MEstimateEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,1,MEstimateEncoder,0.8985,0.8986,0.8924,0.8984,0.8951,0.8016
credit-approval_OneHotEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,1,OneHotEncoder,0.8985,0.8986,0.8924,0.8984,0.8951,0.8016
credit-approval_OrdinalEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,1,OrdinalEncoder,0.9219,0.9203,0.9096,0.9198,0.9138,0.8359
credit-approval_SumEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,1,SumEncoder,0.9057,0.9058,0.9015,0.9057,0.9035,0.8166
credit-approval_TargetEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,1,TargetEncoder,0.9061,0.9058,0.8981,0.9055,0.9014,0.8131
credit-approval_BaseNEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,1,BaseNEncoder,0.7931,0.7899,0.7926,0.7905,0.7912,0.6258
credit-approval_BinaryEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,1,BinaryEncoder,0.7931,0.7899,0.7926,0.7905,0.7912,0.6258
credit-approval_CatBoostEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,1,CatBoostEncoder,0.7530,0.7536,0.7435,0.7531,0.7473,0.5590
credit-approval_GLMMEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,1,GLMMEncoder,0.8159,0.8116,0.8167,0.8122,0.8138,0.6620
credit-approval_HashingEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,1,HashingEncoder,0.7643,0.7609,0.7629,0.7616,0.7618,0.5803
credit-approval_HelmertEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,1,HelmertEncoder,0.7626,0.7609,0.7595,0.7614,0.7601,0.5779
credit-approval_JamesSteinEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,1,JamesSteinEncoder,0.7459,0.7391,0.7456,0.7400,0.7419,0.5500
credit-approval_LeaveOneOutEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,1,LeaveOneOutEncoder,0.7374,0.7319,0.7365,0.7328,0.7339,0.5384
credit-approval_MEstimateEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,1,MEstimateEncoder,0.7399,0.7319,0.7399,0.7328,0.7351,0.5399
credit-approval_OneHotEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,1,OneHotEncoder,0.7787,0.7754,0.7778,0.7760,0.7765,0.6028
credit-approval_OrdinalEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,1,OrdinalEncoder,0.7893,0.7899,0.7790,0.7892,0.7830,0.6138
credit-approval_SumEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,1,SumEncoder,0.7869,0.7826,0.7869,0.7833,0.7845,0.6152
credit-approval_TargetEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,1,TargetEncoder,0.7580,0.7536,0.7571,0.7544,0.7552,0.5702
credit-approval_BaseNEncoder_dtosmote_DTREE,credit-approval,3,dtosmote,DTREE,solid_angle,1,BaseNEncoder,0.9061,0.9058,0.8981,0.9055,0.9014,0.8131
credit-approval_BinaryEncoder_dtosmote_DTREE,credit-approval,3,dtosmote,DTREE,solid_angle,1,BinaryEncoder,0.8605,0.8551,0.8341,0.8530,0.8397,0.7066
credit-approval_CatBoostEncoder_dtosmote_DTREE,credit-approval,3,dtosmote,DTREE,solid_angle,1,CatBoostEncoder,0.8432,0.8406,0.8226,0.8389,0.8280,0.6868
credit-approval_GLMMEncoder_dtosmote_DTREE,credit-approval,3,dtosmote,DTREE,solid_angle,1,GLMMEncoder,0.8484,0.8478,0.8352,0.8470,0.8397,0.7060
credit-approval_HashingEncoder_dtosmote_DTREE,credit-approval,3,dtosmote,DTREE,solid_angle,1,HashingEncoder,0.8039,0.8043,0.7939,0.8038,0.7979,0.6372
credit-approval_HelmertEncoder_dtosmote_DTREE,credit-approval,3,dtosmote,DTREE,solid_angle,1,HelmertEncoder,0.8331,0.8333,0.8237,0.8328,0.8275,0.6854
credit-approval_JamesSteinEncoder_dtosmote_DTREE,credit-approval,3,dtosmote,DTREE,solid_angle,1,JamesSteinEncoder,0.8942,0.8913,0.8764,0.8904,0.8815,0.7782
credit-approval_LeaveOneOutEncoder_dtosmote_DTREE,credit-approval,3,dtosmote,DTREE,solid_angle,1,LeaveOneOutEncoder,0.7220,0.5145,0.6120,0.4216,0.3749,0.1391
credit-approval_MEstimateEncoder_dtosmote_DTREE,credit-approval,3,dtosmote,DTREE,solid_angle,1,MEstimateEncoder,0.8794,0.8768,0.8615,0.8757,0.8667,0.7523
credit-approval_OneHotEncoder_dtosmote_DTREE,credit-approval,3,dtosmote,DTREE,solid_angle,1,OneHotEncoder,0.8711,0.8696,0.8558,0.8686,0.8606,0.7417
credit-approval_OrdinalEncoder_dtosmote_DTREE,credit-approval,3,dtosmote,DTREE,solid_angle,1,OrdinalEncoder,0.8767,0.8768,0.8718,0.8767,0.8740,0.7643
credit-approval_SumEncoder_dtosmote_DTREE,credit-approval,3,dtosmote,DTREE,solid_angle,1,SumEncoder,0.8694,0.8696,0.8626,0.8693,0.8656,0.7497
credit-approval_TargetEncoder_dtosmote_DTREE,credit-approval,3,dtosmote,DTREE,solid_angle,1,TargetEncoder,0.8631,0.8623,0.8501,0.8615,0.8545,0.7311
credit-approval_BaseNEncoder_dtosmote_LRG,credit-approval,3,dtosmote,LRG,solid_angle,1,BaseNEncoder,0.8848,0.8841,0.8843,0.8842,0.8842,0.7818
credit-approval_BinaryEncoder_dtosmote_LRG,credit-approval,3,dtosmote,LRG,solid_angle,1,BinaryEncoder,0.8861,0.8841,0.8877,0.8844,0.8857,0.7843
credit-approval_CatBoostEncoder_dtosmote_LRG,credit-approval,3,dtosmote,LRG,solid_angle,1,CatBoostEncoder,0.8992,0.8986,0.8992,0.8987,0.8989,0.8079
credit-approval_GLMMEncoder_dtosmote_LRG,credit-approval,3,dtosmote,LRG,solid_angle,1,GLMMEncoder,0.8861,0.8841,0.8877,0.8844,0.8857,0.7843
credit-approval_HashingEncoder_dtosmote_LRG,credit-approval,3,dtosmote,LRG,solid_angle,1,HashingEncoder,0.8270,0.8261,0.8248,0.8263,0.8254,0.6814
credit-approval_HelmertEncoder_dtosmote_LRG,credit-approval,3,dtosmote,LRG,solid_angle,1,HelmertEncoder,0.8840,0.8841,0.8775,0.8838,0.8803,0.7755
credit-approval_JamesSteinEncoder_dtosmote_LRG,credit-approval,3,dtosmote,LRG,solid_angle,1,JamesSteinEncoder,0.8861,0.8841,0.8877,0.8844,0.8857,0.7843
credit-approval_LeaveOneOutEncoder_dtosmote_LRG,credit-approval,3,dtosmote,LRG,solid_angle,1,LeaveOneOutEncoder,0.8926,0.8913,0.8935,0.8915,0.8923,0.7961
credit-approval_MEstimateEncoder_dtosmote_LRG,credit-approval,3,dtosmote,LRG,solid_angle,1,MEstimateEncoder,0.8861,0.8841,0.8877,0.8844,0.8857,0.7843
credit-approval_OneHotEncoder_dtosmote_LRG,credit-approval,3,dtosmote,LRG,solid_angle,1,OneHotEncoder,0.8861,0.8841,0.8877,0.8844,0.8857,0.7843
credit-approval_OrdinalEncoder_dtosmote_LRG,credit-approval,3,dtosmote,LRG,solid_angle,1,OrdinalEncoder,0.8424,0.8333,0.8066,0.8299,0.8119,0.6609
credit-approval_SumEncoder_dtosmote_LRG,credit-approval,3,dtosmote,LRG,solid_angle,1,SumEncoder,0.9006,0.8986,0.9026,0.8988,0.9004,0.8104
credit-approval_TargetEncoder_dtosmote_LRG,credit-approval,3,dtosmote,LRG,solid_angle,1,TargetEncoder,0.8926,0.8913,0.8935,0.8915,0.8923,0.7961
credit-approval_BaseNEncoder_dtosmote_ABC,credit-approval,3,dtosmote,ABC,solid_angle,1,BaseNEncoder,0.8985,0.8986,0.8924,0.8984,0.8951,0.8016
credit-approval_BinaryEncoder_dtosmote_ABC,credit-approval,3,dtosmote,ABC,solid_angle,1,BinaryEncoder,0.8769,0.8768,0.8683,0.8764,0.8718,0.7607
credit-approval_CatBoostEncoder_dtosmote_ABC,credit-approval,3,dtosmote,ABC,solid_angle,1,CatBoostEncoder,0.9028,0.8986,0.8822,0.8975,0.8875,0.7890
credit-approval_GLMMEncoder_dtosmote_ABC,credit-approval,3,dtosmote,ABC,solid_angle,1,GLMMEncoder,0.8841,0.8841,0.8809,0.8841,0.8824,0.7788
credit-approval_HashingEncoder_dtosmote_ABC,credit-approval,3,dtosmote,ABC,solid_angle,1,HashingEncoder,0.8482,0.8478,0.8454,0.8479,0.8465,0.7168
credit-approval_HelmertEncoder_dtosmote_ABC,credit-approval,3,dtosmote,ABC,solid_angle,1,HelmertEncoder,0.8767,0.8768,0.8718,0.8767,0.8740,0.7643
credit-approval_JamesSteinEncoder_dtosmote_ABC,credit-approval,3,dtosmote,ABC,solid_angle,1,JamesSteinEncoder,0.8622,0.8623,0.8569,0.8622,0.8593,0.7387
credit-approval_LeaveOneOutEncoder_dtosmote_ABC,credit-approval,3,dtosmote,ABC,solid_angle,1,LeaveOneOutEncoder,0.1954,0.4420,0.5580,0.2710,0.0000,0.0000
credit-approval_MEstimateEncoder_dtosmote_ABC,credit-approval,3,dtosmote,ABC,solid_angle,1,MEstimateEncoder,0.8916,0.8913,0.8900,0.8914,0.8907,0.7934
credit-approval_OneHotEncoder_dtosmote_ABC,credit-approval,3,dtosmote,ABC,solid_angle,1,OneHotEncoder,0.8782,0.8768,0.8786,0.8771,0.8777,0.7701
credit-approval_OrdinalEncoder_dtosmote_ABC,credit-approval,3,dtosmote,ABC,solid_angle,1,OrdinalEncoder,0.8694,0.8696,0.8626,0.8693,0.8656,0.7497
credit-approval_SumEncoder_dtosmote_ABC,credit-approval,3,dtosmote,ABC,solid_angle,1,SumEncoder,0.8848,0.8841,0.8843,0.8842,0.8842,0.7818
credit-approval_TargetEncoder_dtosmote_ABC,credit-approval,3,dtosmote,ABC,solid_angle,1,TargetEncoder,0.8696,0.8696,0.8660,0.8696,0.8677,0.7531
credit-approval_BaseNEncoder_dtosmote_MLP,credit-approval,3,dtosmote,MLP,solid_angle,1,BaseNEncoder,0.8014,0.7971,0.8018,0.7977,0.7992,0.6384
credit-approval_BinaryEncoder_dtosmote_MLP,credit-approval,3,dtosmote,MLP,solid_angle,1,BinaryEncoder,0.8365,0.8333,0.8373,0.8338,0.8351,0.6972
credit-approval_CatBoostEncoder_dtosmote_MLP,credit-approval,3,dtosmote,MLP,solid_angle,1,CatBoostEncoder,0.7674,0.7681,0.7550,0.7671,0.7594,0.5775
credit-approval_GLMMEncoder_dtosmote_MLP,credit-approval,3,dtosmote,MLP,solid_angle,1,GLMMEncoder,0.8543,0.8478,0.8249,0.8454,0.8305,0.6914
credit-approval_HashingEncoder_dtosmote_MLP,credit-approval,3,dtosmote,MLP,solid_angle,1,HashingEncoder,0.8052,0.8043,0.7871,0.8026,0.7922,0.6287
credit-approval_HelmertEncoder_dtosmote_MLP,credit-approval,3,dtosmote,MLP,solid_angle,1,HelmertEncoder,0.8059,0.8043,0.8041,0.8048,0.8042,0.6468
credit-approval_JamesSteinEncoder_dtosmote_MLP,credit-approval,3,dtosmote,MLP,solid_angle,1,JamesSteinEncoder,0.7973,0.7971,0.7814,0.7957,0.7863,0.6192
credit-approval_LeaveOneOutEncoder_dtosmote_MLP,credit-approval,3,dtosmote,MLP,solid_angle,1,LeaveOneOutEncoder,0.7706,0.7681,0.7686,0.7687,0.7684,0.5903
credit-approval_MEstimateEncoder_dtosmote_MLP,credit-approval,3,dtosmote,MLP,solid_angle,1,MEstimateEncoder,0.7085,0.7029,0.7067,0.7039,0.7046,0.4963
credit-approval_OneHotEncoder_dtosmote_MLP,credit-approval,3,dtosmote,MLP,solid_angle,1,OneHotEncoder,0.8000,0.7609,0.7084,0.7447,0.6989,0.4910
credit-approval_OrdinalEncoder_dtosmote_MLP,credit-approval,3,dtosmote,MLP,solid_angle,1,OrdinalEncoder,0.8192,0.8188,0.8156,0.8190,0.8171,0.6679
credit-approval_SumEncoder_dtosmote_MLP,credit-approval,3,dtosmote,MLP,solid_angle,1,SumEncoder,0.8654,0.8623,0.8671,0.8627,0.8645,0.7469
credit-approval_TargetEncoder_dtosmote_MLP,credit-approval,3,dtosmote,MLP,solid_angle,1,TargetEncoder,0.6815,0.6667,0.6814,0.6672,0.6710,0.4496
credit-approval_BaseNEncoder_dtosmote_SVM,credit-approval,3,dtosmote,SVM,solid_angle,1,BaseNEncoder,0.6937,0.6667,0.6031,0.6361,0.5726,0.3300
credit-approval_BinaryEncoder_dtosmote_SVM,credit-approval,3,dtosmote,SVM,solid_angle,1,BinaryEncoder,0.6947,0.6739,0.6156,0.6489,0.5938,0.3546
credit-approval_CatBoostEncoder_dtosmote_SVM,credit-approval,3,dtosmote,SVM,solid_angle,1,CatBoostEncoder,0.7005,0.6739,0.6122,0.6457,0.5855,0.3449
credit-approval_GLMMEncoder_dtosmote_SVM,credit-approval,3,dtosmote,SVM,solid_angle,1,GLMMEncoder,0.6878,0.6667,0.6065,0.6395,0.5813,0.3399
credit-approval_HashingEncoder_dtosmote_SVM,credit-approval,3,dtosmote,SVM,solid_angle,1,HashingEncoder,0.6947,0.6739,0.6156,0.6489,0.5938,0.3546
credit-approval_HelmertEncoder_dtosmote_SVM,credit-approval,3,dtosmote,SVM,solid_angle,1,HelmertEncoder,0.6947,0.6739,0.6156,0.6489,0.5938,0.3546
credit-approval_JamesSteinEncoder_dtosmote_SVM,credit-approval,3,dtosmote,SVM,solid_angle,1,JamesSteinEncoder,0.6878,0.6667,0.6065,0.6395,0.5813,0.3399
credit-approval_LeaveOneOutEncoder_dtosmote_SVM,credit-approval,3,dtosmote,SVM,solid_angle,1,LeaveOneOutEncoder,0.6947,0.6739,0.6156,0.6489,0.5938,0.3546
credit-approval_MEstimateEncoder_dtosmote_SVM,credit-approval,3,dtosmote,SVM,solid_angle,1,MEstimateEncoder,0.6947,0.6739,0.6156,0.6489,0.5938,0.3546
credit-approval_OneHotEncoder_dtosmote_SVM,credit-approval,3,dtosmote,SVM,solid_angle,1,OneHotEncoder,0.6947,0.6739,0.6156,0.6489,0.5938,0.3546
credit-approval_OrdinalEncoder_dtosmote_SVM,credit-approval,3,dtosmote,SVM,solid_angle,1,OrdinalEncoder,0.6878,0.6667,0.6065,0.6395,0.5813,0.3399
credit-approval_SumEncoder_dtosmote_SVM,credit-approval,3,dtosmote,SVM,solid_angle,1,SumEncoder,0.6937,0.6667,0.6031,0.6361,0.5726,0.3300
credit-approval_TargetEncoder_dtosmote_SVM,credit-approval,3,dtosmote,SVM,solid_angle,1,TargetEncoder,0.6947,0.6739,0.6156,0.6489,0.5938,0.3546
credit-approval_BaseNEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,1,BaseNEncoder,0.7803,0.6377,0.5426,0.5563,0.4247,0.1820
credit-approval_BinaryEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,1,BinaryEncoder,0.6378,0.6014,0.6366,0.5952,0.6002,0.3590
credit-approval_CatBoostEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,1,CatBoostEncoder,0.5858,0.5580,0.5885,0.5527,0.5579,0.3103
credit-approval_GLMMEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,1,GLMMEncoder,0.5955,0.5652,0.5977,0.5593,0.5644,0.3175
credit-approval_HashingEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,1,HashingEncoder,0.5955,0.5652,0.5977,0.5593,0.5644,0.3175
credit-approval_HelmertEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,1,HelmertEncoder,0.6317,0.6087,0.6321,0.6071,0.6121,0.3738
credit-approval_JamesSteinEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,1,JamesSteinEncoder,0.5858,0.5580,0.5885,0.5527,0.5579,0.3103
credit-approval_LeaveOneOutEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,1,LeaveOneOutEncoder,0.6655,0.6087,0.6559,0.5959,0.5986,0.3566
credit-approval_MEstimateEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,1,MEstimateEncoder,0.5671,0.5435,0.5702,0.5396,0.5448,0.2960
credit-approval_OneHotEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,1,OneHotEncoder,0.5889,0.5652,0.5908,0.5622,0.5674,0.3211
credit-approval_OrdinalEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,1,OrdinalEncoder,0.6353,0.6087,0.6355,0.6060,0.6113,0.3726
credit-approval_SumEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,1,SumEncoder,0.5764,0.5507,0.5794,0.5462,0.5514,0.3032
credit-approval_TargetEncoder_dtosmote_SGD,credit-approval,3,dtosmote,SGD,solid_angle,1,TargetEncoder,0.5858,0.5580,0.5885,0.5527,0.5579,0.3103
credit-approval_BaseNEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,7,BaseNEncoder,0.9057,0.9058,0.9015,0.9057,0.9035,0.8166
credit-approval_BinaryEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,7,BinaryEncoder,0.9057,0.9058,0.9015,0.9057,0.9035,0.8166
credit-approval_CatBoostEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,7,CatBoostEncoder,0.9154,0.9130,0.9005,0.9124,0.9051,0.8203
credit-approval_GLMMEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,7,GLMMEncoder,0.8841,0.8841,0.8809,0.8841,0.8824,0.7788
credit-approval_HashingEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,7,HashingEncoder,0.8192,0.8188,0.8156,0.8190,0.8171,0.6679
credit-approval_HelmertEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,7,HelmertEncoder,0.9207,0.9203,0.9130,0.9200,0.9161,0.8399
credit-approval_JamesSteinEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,7,JamesSteinEncoder,0.9061,0.9058,0.8981,0.9055,0.9014,0.8131
credit-approval_LeaveOneOutEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,7,LeaveOneOutEncoder,0.6974,0.5507,0.6339,0.4930,0.4715,0.2204
credit-approval_MEstimateEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,7,MEstimateEncoder,0.9061,0.9058,0.8981,0.9055,0.9014,0.8131
credit-approval_OneHotEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,7,OneHotEncoder,0.9061,0.9058,0.8981,0.9055,0.9014,0.8131
credit-approval_OrdinalEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,7,OrdinalEncoder,0.9154,0.9130,0.9005,0.9124,0.9051,0.8203
credit-approval_SumEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,7,SumEncoder,0.9061,0.9058,0.8981,0.9055,0.9014,0.8131
credit-approval_TargetEncoder_dtosmote_RF,credit-approval,3,dtosmote,RF,solid_angle,7,TargetEncoder,0.8992,0.8986,0.8890,0.8981,0.8928,0.7979
credit-approval_BaseNEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,7,BaseNEncoder,0.7995,0.7971,0.7984,0.7976,0.7977,0.6363
credit-approval_BinaryEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,7,BinaryEncoder,0.7995,0.7971,0.7984,0.7976,0.7977,0.6363
credit-approval_CatBoostEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,7,CatBoostEncoder,0.7170,0.7174,0.7080,0.7171,0.7115,0.5068
credit-approval_GLMMEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,7,GLMMEncoder,0.8243,0.8188,0.8258,0.8194,0.8218,0.6749
credit-approval_HashingEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,7,HashingEncoder,0.7664,0.7609,0.7663,0.7617,0.7632,0.5822
credit-approval_HelmertEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,7,HelmertEncoder,0.7691,0.7681,0.7652,0.7685,0.7666,0.5878
credit-approval_JamesSteinEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,7,JamesSteinEncoder,0.7399,0.7319,0.7399,0.7328,0.7351,0.5399
credit-approval_LeaveOneOutEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,7,LeaveOneOutEncoder,0.7603,0.7536,0.7605,0.7545,0.7565,0.5719
credit-approval_MEstimateEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,7,MEstimateEncoder,0.7663,0.7536,0.7673,0.7542,0.7582,0.5740
credit-approval_OneHotEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,7,OneHotEncoder,0.7469,0.7464,0.7412,0.7466,0.7434,0.5530
credit-approval_OrdinalEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,7,OrdinalEncoder,0.7756,0.7754,0.7573,0.7734,0.7624,0.5823
credit-approval_SumEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,7,SumEncoder,0.7643,0.7609,0.7629,0.7616,0.7618,0.5803
credit-approval_TargetEncoder_dtosmote_KNN,credit-approval,3,dtosmote,KNN,solid_angle,7,TargetEncoder,0.7436,0.7391,0.7422,0.7400,0.7406,0.5483
credit-approval_BaseNEncoder_dtosmote_DTREE,credit-approval,3,dtosmote,DTREE,solid_angle,7,BaseNEncoder,0.8730,0.8696,0.8524,0.8682,0.8578,0.7371
credit-approval_BinaryEncoder_dtosmote_DTREE,credit-approval,3,dtosmote,DTREE,solid_angle,7,BinaryEncoder,0.8631,0.8623,0.8501,0.8615,0.8545,0.7311
credit-approval_CatBoostEncoder_dtosmote_DTREE,credit-approval,3,dtosmote,DTREE,solid_angle,7,CatBoostEncoder,0.8915,0.8913,0.8832,0.8910,0.8866,0.7867
credit-approval_GLMMEncoder_dtosmote_DTREE,credit-approval,3,dtosmote,DTREE,solid_angle,7,GLMMEncoder,0.8605,0.8551,0.8341,0.8530,0.8397,0.7066
