ID,DATASET,FOLD,PREPROC,ALGORITHM,ORDER,ALPHA,ENCODER,PRE,REC,SPE,F1,GEO,IBA
dataset_31_credit-g_JamesSteinEncoder_geometric_smote_LRG,dataset_31_credit-g,3,geometric_smote,LRG,NONE,NONE,JamesSteinEncoder,0.5904,0.695,0.3074,0.5828,0.1282,0.0171
dataset_31_credit-g_JamesSteinEncoder_dtosmote_LRG,dataset_31_credit-g,3,dtosmote,LRG,solid_angle,7.0,JamesSteinEncoder,0.7418,0.61,0.7376,0.6226,0.6547,0.4231
dataset_31_credit-g_LeaveOneOutEncoder_smote_LRG,dataset_31_credit-g,3,smote,LRG,NONE,NONE,LeaveOneOutEncoder,0.7495,0.69,0.7243,0.7026,0.7058,0.4965
dataset_31_credit-g_LeaveOneOutEncoder_borderline1_LRG,dataset_31_credit-g,3,borderline1,LRG,NONE,NONE,LeaveOneOutEncoder,0.7447,0.67,0.7252,0.6838,0.6942,0.4792
dataset_31_credit-g_LeaveOneOutEncoder_borderline2_LRG,dataset_31_credit-g,3,borderline2,LRG,NONE,NONE,LeaveOneOutEncoder,0.7447,0.67,0.7252,0.6838,0.6942,0.4792
dataset_31_credit-g_LeaveOneOutEncoder_smoteSVM_LRG,dataset_31_credit-g,3,smoteSVM,LRG,NONE,NONE,LeaveOneOutEncoder,0.7352,0.68,0.701,0.6928,0.69,0.4751
dataset_31_credit-g_LeaveOneOutEncoder_geometric_smote_LRG,dataset_31_credit-g,3,geometric_smote,LRG,NONE,NONE,LeaveOneOutEncoder,0.75,0.67,0.7348,0.6837,0.6977,0.4836
dataset_31_credit-g_LeaveOneOutEncoder_dtosmote_LRG,dataset_31_credit-g,3,dtosmote,LRG,solid_angle,7.0,LeaveOneOutEncoder,0.7324,0.655,0.7093,0.6694,0.6788,0.4582
dataset_31_credit-g_MEstimateEncoder_smote_LRG,dataset_31_credit-g,3,smote,LRG,NONE,NONE,MEstimateEncoder,0.6429,0.7,0.319,0.5938,0.1813,0.0341
dataset_31_credit-g_MEstimateEncoder_borderline1_LRG,dataset_31_credit-g,3,borderline1,LRG,NONE,NONE,MEstimateEncoder,0.6556,0.7,0.3952,0.6438,0.3934,0.1595
dataset_31_credit-g_MEstimateEncoder_borderline2_LRG,dataset_31_credit-g,3,borderline2,LRG,NONE,NONE,MEstimateEncoder,0.6057,0.615,0.4445,0.61,0.485,0.2392
dataset_31_credit-g_MEstimateEncoder_smoteSVM_LRG,dataset_31_credit-g,3,smoteSVM,LRG,NONE,NONE,MEstimateEncoder,0.732,0.745,0.4812,0.7067,0.5169,0.2742
dataset_31_credit-g_MEstimateEncoder_geometric_smote_LRG,dataset_31_credit-g,3,geometric_smote,LRG,NONE,NONE,MEstimateEncoder,0.6429,0.7,0.319,0.5938,0.1813,0.0341
dataset_31_credit-g_MEstimateEncoder_dtosmote_LRG,dataset_31_credit-g,3,dtosmote,LRG,solid_angle,7.0,MEstimateEncoder,0.7394,0.745,0.624,0.7417,0.6676,0.4511
dataset_31_credit-g_OneHotEncoder_smote_LRG,dataset_31_credit-g,3,smote,LRG,NONE,NONE,OneHotEncoder,0.7895,0.795,0.6836,0.7912,0.726,0.533
dataset_31_credit-g_OneHotEncoder_borderline1_LRG,dataset_31_credit-g,3,borderline1,LRG,NONE,NONE,OneHotEncoder,0.7791,0.785,0.6698,0.781,0.713,0.5142
dataset_31_credit-g_OneHotEncoder_borderline2_LRG,dataset_31_credit-g,3,borderline2,LRG,NONE,NONE,OneHotEncoder,0.7805,0.785,0.6793,0.7822,0.7201,0.5241
dataset_31_credit-g_OneHotEncoder_smoteSVM_LRG,dataset_31_credit-g,3,smoteSVM,LRG,NONE,NONE,OneHotEncoder,0.7864,0.79,0.691,0.7879,0.7301,0.5383
dataset_31_credit-g_OneHotEncoder_geometric_smote_LRG,dataset_31_credit-g,3,geometric_smote,LRG,NONE,NONE,OneHotEncoder,0.7627,0.77,0.6443,0.765,0.6895,0.4813
dataset_31_credit-g_OneHotEncoder_dtosmote_LRG,dataset_31_credit-g,3,dtosmote,LRG,solid_angle,7.0,OneHotEncoder,0.7779,0.785,0.6602,0.7796,0.7056,0.5041
dataset_31_credit-g_OrdinalEncoder_smote_LRG,dataset_31_credit-g,3,smote,LRG,NONE,NONE,OrdinalEncoder,0.7046,0.67,0.6395,0.6809,0.6537,0.4286
dataset_31_credit-g_OrdinalEncoder_borderline1_LRG,dataset_31_credit-g,3,borderline1,LRG,NONE,NONE,OrdinalEncoder,0.6933,0.65,0.631,0.6628,0.64,0.4104
dataset_31_credit-g_OrdinalEncoder_borderline2_LRG,dataset_31_credit-g,3,borderline2,LRG,NONE,NONE,OrdinalEncoder,0.6874,0.66,0.6067,0.6697,0.6298,0.3988
dataset_31_credit-g_OrdinalEncoder_smoteSVM_LRG,dataset_31_credit-g,3,smoteSVM,LRG,NONE,NONE,OrdinalEncoder,0.695,0.66,0.6257,0.6712,0.6414,0.4128
dataset_31_credit-g_OrdinalEncoder_geometric_smote_LRG,dataset_31_credit-g,3,geometric_smote,LRG,NONE,NONE,OrdinalEncoder,0.6883,0.655,0.614,0.666,0.6325,0.4016
dataset_31_credit-g_OrdinalEncoder_dtosmote_LRG,dataset_31_credit-g,3,dtosmote,LRG,solid_angle,7.0,OrdinalEncoder,0.7221,0.715,0.6302,0.7181,0.6642,0.4449
dataset_31_credit-g_SumEncoder_smote_LRG,dataset_31_credit-g,3,smote,LRG,NONE,NONE,SumEncoder,0.748,0.74,0.6695,0.7433,0.6992,0.4924
dataset_31_credit-g_SumEncoder_borderline1_LRG,dataset_31_credit-g,3,borderline1,LRG,NONE,NONE,SumEncoder,0.7578,0.75,0.6833,0.7532,0.7118,0.51
dataset_31_credit-g_SumEncoder_borderline2_LRG,dataset_31_credit-g,3,borderline2,LRG,NONE,NONE,SumEncoder,0.7607,0.74,0.7076,0.7467,0.7227,0.524
dataset_31_credit-g_SumEncoder_smoteSVM_LRG,dataset_31_credit-g,3,smoteSVM,LRG,NONE,NONE,SumEncoder,0.75,0.75,0.6548,0.75,0.6922,0.4837
dataset_31_credit-g_SumEncoder_geometric_smote_LRG,dataset_31_credit-g,3,geometric_smote,LRG,NONE,NONE,SumEncoder,0.7639,0.765,0.6707,0.7644,0.7081,0.5062
dataset_31_credit-g_SumEncoder_dtosmote_LRG,dataset_31_credit-g,3,dtosmote,LRG,solid_angle,7.0,SumEncoder,0.7541,0.74,0.6886,0.7452,0.7114,0.5087
dataset_31_credit-g_TargetEncoder_smote_LRG,dataset_31_credit-g,3,smote,LRG,NONE,NONE,TargetEncoder,0.7458,0.715,0.6969,0.7241,0.7056,0.4988
dataset_31_credit-g_TargetEncoder_borderline1_LRG,dataset_31_credit-g,3,borderline1,LRG,NONE,NONE,TargetEncoder,0.7661,0.73,0.7319,0.7394,0.7309,0.5342
dataset_31_credit-g_TargetEncoder_borderline2_LRG,dataset_31_credit-g,3,borderline2,LRG,NONE,NONE,TargetEncoder,0.7526,0.705,0.7212,0.7164,0.7128,0.5073
dataset_31_credit-g_TargetEncoder_smoteSVM_LRG,dataset_31_credit-g,3,smoteSVM,LRG,NONE,NONE,TargetEncoder,0.7537,0.715,0.716,0.7252,0.7155,0.5119
dataset_31_credit-g_TargetEncoder_geometric_smote_LRG,dataset_31_credit-g,3,geometric_smote,LRG,NONE,NONE,TargetEncoder,0.7546,0.73,0.7033,0.7377,0.7159,0.5139
dataset_31_credit-g_TargetEncoder_dtosmote_LRG,dataset_31_credit-g,3,dtosmote,LRG,solid_angle,7.0,TargetEncoder,0.7552,0.71,0.7233,0.721,0.7165,0.5126
dataset_31_credit-g_BaseNEncoder_smote_ABC,dataset_31_credit-g,3,smote,ABC,NONE,NONE,BaseNEncoder,0.7429,0.71,0.6948,0.7196,0.7021,0.4937
dataset_31_credit-g_BaseNEncoder_borderline1_ABC,dataset_31_credit-g,3,borderline1,ABC,NONE,NONE,BaseNEncoder,0.7641,0.755,0.695,0.7586,0.7211,0.5231
dataset_31_credit-g_BaseNEncoder_borderline2_ABC,dataset_31_credit-g,3,borderline2,ABC,NONE,NONE,BaseNEncoder,0.7318,0.69,0.6862,0.7013,0.6881,0.4736
dataset_31_credit-g_BaseNEncoder_smoteSVM_ABC,dataset_31_credit-g,3,smoteSVM,ABC,NONE,NONE,BaseNEncoder,0.7679,0.77,0.6729,0.7689,0.7111,0.5106
dataset_31_credit-g_BaseNEncoder_geometric_smote_ABC,dataset_31_credit-g,3,geometric_smote,ABC,NONE,NONE,BaseNEncoder,0.7415,0.745,0.6336,0.7431,0.6751,0.4608
dataset_31_credit-g_BaseNEncoder_dtosmote_ABC,dataset_31_credit-g,3,dtosmote,ABC,solid_angle,7.0,BaseNEncoder,0.7732,0.78,0.6581,0.7752,0.7027,0.4998
dataset_31_credit-g_BinaryEncoder_smote_ABC,dataset_31_credit-g,3,smote,ABC,NONE,NONE,BinaryEncoder,0.7546,0.73,0.7033,0.7377,0.7159,0.5139
dataset_31_credit-g_BinaryEncoder_borderline1_ABC,dataset_31_credit-g,3,borderline1,ABC,NONE,NONE,BinaryEncoder,0.7511,0.73,0.6938,0.737,0.7105,0.5066
dataset_31_credit-g_BinaryEncoder_borderline2_ABC,dataset_31_credit-g,3,borderline2,ABC,NONE,NONE,BinaryEncoder,0.7508,0.735,0.6864,0.7407,0.7081,0.5039
dataset_31_credit-g_BinaryEncoder_smoteSVM_ABC,dataset_31_credit-g,3,smoteSVM,ABC,NONE,NONE,BinaryEncoder,0.7784,0.775,0.7036,0.7765,0.7339,0.5424
dataset_31_credit-g_BinaryEncoder_geometric_smote_ABC,dataset_31_credit-g,3,geometric_smote,ABC,NONE,NONE,BinaryEncoder,0.7228,0.73,0.5986,0.7257,0.6437,0.4197
dataset_31_credit-g_BinaryEncoder_dtosmote_ABC,dataset_31_credit-g,3,dtosmote,ABC,solid_angle,7.0,BinaryEncoder,0.7455,0.75,0.6357,0.7475,0.678,0.4649
dataset_31_credit-g_CatBoostEncoder_smote_ABC,dataset_31_credit-g,3,smote,ABC,NONE,NONE,CatBoostEncoder,0.7251,0.71,0.6471,0.7158,0.674,0.4571
dataset_31_credit-g_CatBoostEncoder_borderline1_ABC,dataset_31_credit-g,3,borderline1,ABC,NONE,NONE,CatBoostEncoder,0.708,0.72,0.5657,0.7121,0.6132,0.3819
dataset_31_credit-g_CatBoostEncoder_borderline2_ABC,dataset_31_credit-g,3,borderline2,ABC,NONE,NONE,CatBoostEncoder,0.6728,0.7,0.481,0.6773,0.5232,0.2797
dataset_31_credit-g_CatBoostEncoder_smoteSVM_ABC,dataset_31_credit-g,3,smoteSVM,ABC,NONE,NONE,CatBoostEncoder,0.7157,0.695,0.6407,0.7025,0.6644,0.4438
dataset_31_credit-g_CatBoostEncoder_geometric_smote_ABC,dataset_31_credit-g,3,geometric_smote,ABC,NONE,NONE,CatBoostEncoder,0.7253,0.705,0.6545,0.7122,0.6768,0.4604
dataset_31_credit-g_CatBoostEncoder_dtosmote_ABC,dataset_31_credit-g,3,dtosmote,ABC,solid_angle,7.0,CatBoostEncoder,0.7122,0.695,0.6312,0.7016,0.6583,0.4361
dataset_31_credit-g_GLMMEncoder_smote_ABC,dataset_31_credit-g,3,smote,ABC,NONE,NONE,GLMMEncoder,0.5904,0.695,0.3074,0.5828,0.1282,0.0171
dataset_31_credit-g_GLMMEncoder_borderline1_ABC,dataset_31_credit-g,3,borderline1,ABC,NONE,NONE,GLMMEncoder,0.5904,0.695,0.3074,0.5828,0.1282,0.0171
dataset_31_credit-g_GLMMEncoder_borderline2_ABC,dataset_31_credit-g,3,borderline2,ABC,NONE,NONE,GLMMEncoder,0.6741,0.41,0.69,0.3687,0.4243,0.175
dataset_31_credit-g_GLMMEncoder_smoteSVM_ABC,dataset_31_credit-g,3,smoteSVM,ABC,NONE,NONE,GLMMEncoder,0.6929,0.435,0.7007,0.4047,0.4606,0.2065
dataset_31_credit-g_GLMMEncoder_geometric_smote_ABC,dataset_31_credit-g,3,geometric_smote,ABC,NONE,NONE,GLMMEncoder,0.7,0.62,0.6657,0.6358,0.6403,0.4081
dataset_31_credit-g_GLMMEncoder_dtosmote_ABC,dataset_31_credit-g,3,dtosmote,ABC,solid_angle,7.0,GLMMEncoder,0.7017,0.65,0.65,0.6637,0.65,0.4225
dataset_31_credit-g_HashingEncoder_smote_ABC,dataset_31_credit-g,3,smote,ABC,NONE,NONE,HashingEncoder,0.618,0.605,0.4879,0.6108,0.5264,0.2804
dataset_31_credit-g_HashingEncoder_borderline1_ABC,dataset_31_credit-g,3,borderline1,ABC,NONE,NONE,HashingEncoder,0.6402,0.635,0.5102,0.6375,0.551,0.3074
dataset_31_credit-g_HashingEncoder_borderline2_ABC,dataset_31_credit-g,3,borderline2,ABC,NONE,NONE,HashingEncoder,0.6467,0.645,0.5145,0.6458,0.5563,0.3136
dataset_31_credit-g_HashingEncoder_smoteSVM_ABC,dataset_31_credit-g,3,smoteSVM,ABC,NONE,NONE,HashingEncoder,0.6145,0.58,0.5057,0.593,0.5349,0.2882
dataset_31_credit-g_HashingEncoder_geometric_smote_ABC,dataset_31_credit-g,3,geometric_smote,ABC,NONE,NONE,HashingEncoder,0.6299,0.65,0.4595,0.6377,0.5011,0.2559
dataset_31_credit-g_HashingEncoder_dtosmote_ABC,dataset_31_credit-g,3,dtosmote,ABC,solid_angle,7.0,HashingEncoder,0.6396,0.68,0.4248,0.6458,0.4509,0.2085
dataset_31_credit-g_HelmertEncoder_smote_ABC,dataset_31_credit-g,3,smote,ABC,NONE,NONE,HelmertEncoder,0.7972,0.755,0.4379,0.6937,0.4456,0.2049
dataset_31_credit-g_HelmertEncoder_borderline1_ABC,dataset_31_credit-g,3,borderline1,ABC,NONE,NONE,HelmertEncoder,0.8158,0.75,0.4167,0.6797,0.4082,0.1722
dataset_31_credit-g_HelmertEncoder_borderline2_ABC,dataset_31_credit-g,3,borderline2,ABC,NONE,NONE,HelmertEncoder,0.6979,0.71,0.3424,0.6148,0.2563,0.0681
dataset_31_credit-g_HelmertEncoder_smoteSVM_ABC,dataset_31_credit-g,3,smoteSVM,ABC,NONE,NONE,HelmertEncoder,0.7949,0.71,0.3233,0.5992,0.1826,0.0346
dataset_31_credit-g_HelmertEncoder_geometric_smote_ABC,dataset_31_credit-g,3,geometric_smote,ABC,NONE,NONE,HelmertEncoder,0.7515,0.72,0.3562,0.6281,0.2876,0.0857
dataset_31_credit-g_HelmertEncoder_dtosmote_ABC,dataset_31_credit-g,3,dtosmote,ABC,solid_angle,7.0,HelmertEncoder,0.7147,0.72,0.3752,0.6412,0.3379,0.1181
dataset_31_credit-g_JamesSteinEncoder_smote_ABC,dataset_31_credit-g,3,smote,ABC,NONE,NONE,JamesSteinEncoder,0.6662,0.6,0.6095,0.6165,0.6046,0.3652
dataset_31_credit-g_JamesSteinEncoder_borderline1_ABC,dataset_31_credit-g,3,borderline1,ABC,NONE,NONE,JamesSteinEncoder,0.6733,0.605,0.6212,0.6214,0.6128,0.3749
dataset_31_credit-g_JamesSteinEncoder_borderline2_ABC,dataset_31_credit-g,3,borderline2,ABC,NONE,NONE,JamesSteinEncoder,0.6994,0.445,0.705,0.4187,0.4743,0.2191
dataset_31_credit-g_JamesSteinEncoder_smoteSVM_ABC,dataset_31_credit-g,3,smoteSVM,ABC,NONE,NONE,JamesSteinEncoder,0.693,0.625,0.6488,0.6406,0.6362,0.4038
dataset_31_credit-g_JamesSteinEncoder_geometric_smote_ABC,dataset_31_credit-g,3,geometric_smote,ABC,NONE,NONE,JamesSteinEncoder,0.6686,0.62,0.599,0.6344,0.609,0.3716
dataset_31_credit-g_JamesSteinEncoder_dtosmote_ABC,dataset_31_credit-g,3,dtosmote,ABC,solid_angle,7.0,JamesSteinEncoder,0.6878,0.64,0.6267,0.6536,0.6331,0.4014
dataset_31_credit-g_LeaveOneOutEncoder_smote_ABC,dataset_31_credit-g,3,smote,ABC,NONE,NONE,LeaveOneOutEncoder,0.49,0.7,0.3,0.5765,0.0,0.0
dataset_31_credit-g_LeaveOneOutEncoder_borderline1_ABC,dataset_31_credit-g,3,borderline1,ABC,NONE,NONE,LeaveOneOutEncoder,0.49,0.7,0.3,0.5765,0.0,0.0
dataset_31_credit-g_LeaveOneOutEncoder_borderline2_ABC,dataset_31_credit-g,3,borderline2,ABC,NONE,NONE,LeaveOneOutEncoder,0.09,0.3,0.7,0.1385,0.0,0.0
dataset_31_credit-g_LeaveOneOutEncoder_smoteSVM_ABC,dataset_31_credit-g,3,smoteSVM,ABC,NONE,NONE,LeaveOneOutEncoder,0.49,0.7,0.3,0.5765,0.0,0.0
dataset_31_credit-g_LeaveOneOutEncoder_geometric_smote_ABC,dataset_31_credit-g,3,geometric_smote,ABC,NONE,NONE,LeaveOneOutEncoder,0.7232,0.34,0.7076,0.2256,0.2514,0.0609
dataset_31_credit-g_LeaveOneOutEncoder_dtosmote_ABC,dataset_31_credit-g,3,dtosmote,ABC,solid_angle,7.0,LeaveOneOutEncoder,0.0889,0.295,0.6883,0.1367,0.0,0.0
dataset_31_credit-g_MEstimateEncoder_smote_ABC,dataset_31_credit-g,3,smote,ABC,NONE,NONE,MEstimateEncoder,0.6479,0.59,0.5767,0.6064,0.5831,0.3405
dataset_31_credit-g_MEstimateEncoder_borderline1_ABC,dataset_31_credit-g,3,borderline1,ABC,NONE,NONE,MEstimateEncoder,0.6527,0.575,0.5988,0.5927,0.5861,0.3428
dataset_31_credit-g_MEstimateEncoder_borderline2_ABC,dataset_31_credit-g,3,borderline2,ABC,NONE,NONE,MEstimateEncoder,0.6796,0.45,0.6881,0.4318,0.485,0.2296
dataset_31_credit-g_MEstimateEncoder_smoteSVM_ABC,dataset_31_credit-g,3,smoteSVM,ABC,NONE,NONE,MEstimateEncoder,0.6691,0.435,0.6817,0.4115,0.4655,0.2113
dataset_31_credit-g_MEstimateEncoder_geometric_smote_ABC,dataset_31_credit-g,3,geometric_smote,ABC,NONE,NONE,MEstimateEncoder,0.6873,0.445,0.6955,0.422,0.4766,0.2215
dataset_31_credit-g_MEstimateEncoder_dtosmote_ABC,dataset_31_credit-g,3,dtosmote,ABC,solid_angle,7.0,MEstimateEncoder,0.6948,0.645,0.6383,0.6587,0.6416,0.4119
dataset_31_credit-g_OneHotEncoder_smote_ABC,dataset_31_credit-g,3,smote,ABC,NONE,NONE,OneHotEncoder,0.748,0.74,0.6695,0.7433,0.6992,0.4924
dataset_31_credit-g_OneHotEncoder_borderline1_ABC,dataset_31_credit-g,3,borderline1,ABC,NONE,NONE,OneHotEncoder,0.7462,0.745,0.6526,0.7456,0.6892,0.4794
dataset_31_credit-g_OneHotEncoder_borderline2_ABC,dataset_31_credit-g,3,borderline2,ABC,NONE,NONE,OneHotEncoder,0.7477,0.75,0.6452,0.7488,0.6852,0.4744
dataset_31_credit-g_OneHotEncoder_smoteSVM_ABC,dataset_31_credit-g,3,smoteSVM,ABC,NONE,NONE,OneHotEncoder,0.7488,0.745,0.6621,0.7467,0.6959,0.4883
dataset_31_credit-g_OneHotEncoder_geometric_smote_ABC,dataset_31_credit-g,3,geometric_smote,ABC,NONE,NONE,OneHotEncoder,0.7602,0.77,0.6252,0.7619,0.6737,0.4605
dataset_31_credit-g_OneHotEncoder_dtosmote_ABC,dataset_31_credit-g,3,dtosmote,ABC,solid_angle,7.0,OneHotEncoder,0.7522,0.76,0.6305,0.7548,0.6761,0.4631
dataset_31_credit-g_OrdinalEncoder_smote_ABC,dataset_31_credit-g,3,smote,ABC,NONE,NONE,OrdinalEncoder,0.7154,0.705,0.626,0.7093,0.6581,0.4365
dataset_31_credit-g_OrdinalEncoder_borderline1_ABC,dataset_31_credit-g,3,borderline1,ABC,NONE,NONE,OrdinalEncoder,0.7425,0.74,0.6505,0.7412,0.6862,0.475
dataset_31_credit-g_OrdinalEncoder_borderline2_ABC,dataset_31_credit-g,3,borderline2,ABC,NONE,NONE,OrdinalEncoder,0.7316,0.72,0.6514,0.7246,0.6803,0.466
dataset_31_credit-g_OrdinalEncoder_smoteSVM_ABC,dataset_31_credit-g,3,smoteSVM,ABC,NONE,NONE,OrdinalEncoder,0.7642,0.77,0.6538,0.7664,0.6969,0.4914
dataset_31_credit-g_OrdinalEncoder_geometric_smote_ABC,dataset_31_credit-g,3,geometric_smote,ABC,NONE,NONE,OrdinalEncoder,0.7699,0.78,0.62,0.769,0.6708,0.4572
dataset_31_credit-g_OrdinalEncoder_dtosmote_ABC,dataset_31_credit-g,3,dtosmote,ABC,solid_angle,7.0,OrdinalEncoder,0.7251,0.715,0.6398,0.7192,0.6708,0.4534
dataset_31_credit-g_SumEncoder_smote_ABC,dataset_31_credit-g,3,smote,ABC,NONE,NONE,SumEncoder,0.7291,0.735,0.6102,0.7316,0.6543,0.4334
dataset_31_credit-g_SumEncoder_borderline1_ABC,dataset_31_credit-g,3,borderline1,ABC,NONE,NONE,SumEncoder,0.7394,0.745,0.624,0.7417,0.6676,0.4511
dataset_31_credit-g_SumEncoder_borderline2_ABC,dataset_31_credit-g,3,borderline2,ABC,NONE,NONE,SumEncoder,0.7582,0.765,0.6421,0.7606,0.6866,0.4772
dataset_31_credit-g_SumEncoder_smoteSVM_ABC,dataset_31_credit-g,3,smoteSVM,ABC,NONE,NONE,SumEncoder,0.7821,0.785,0.6888,0.7834,0.727,0.5337
dataset_31_credit-g_SumEncoder_geometric_smote_ABC,dataset_31_credit-g,3,geometric_smote,ABC,NONE,NONE,SumEncoder,0.7755,0.785,0.6221,0.7734,0.6735,0.461
dataset_31_credit-g_SumEncoder_dtosmote_ABC,dataset_31_credit-g,3,dtosmote,ABC,solid_angle,7.0,SumEncoder,0.7627,0.77,0.6443,0.765,0.6895,0.4813
dataset_31_credit-g_TargetEncoder_smote_ABC,dataset_31_credit-g,3,smote,ABC,NONE,NONE,TargetEncoder,0.7425,0.74,0.6505,0.7412,0.6862,0.475
dataset_31_credit-g_TargetEncoder_borderline1_ABC,dataset_31_credit-g,3,borderline1,ABC,NONE,NONE,TargetEncoder,0.7477,0.75,0.6452,0.7488,0.6852,0.4744
dataset_31_credit-g_TargetEncoder_borderline2_ABC,dataset_31_credit-g,3,borderline2,ABC,NONE,NONE,TargetEncoder,0.75,0.75,0.6548,0.75,0.6922,0.4837
dataset_31_credit-g_TargetEncoder_smoteSVM_ABC,dataset_31_credit-g,3,smoteSVM,ABC,NONE,NONE,TargetEncoder,0.7036,0.705,0.5879,0.7043,0.6296,0.4011
dataset_31_credit-g_TargetEncoder_geometric_smote_ABC,dataset_31_credit-g,3,geometric_smote,ABC,NONE,NONE,TargetEncoder,0.7652,0.775,0.6274,0.7663,0.6765,0.4644
dataset_31_credit-g_TargetEncoder_dtosmote_ABC,dataset_31_credit-g,3,dtosmote,ABC,solid_angle,7.0,TargetEncoder,0.799,0.805,0.6879,0.8001,0.7319,0.542
dataset_31_credit-g_BaseNEncoder_smote_MLP,dataset_31_credit-g,3,smote,MLP,NONE,NONE,BaseNEncoder,0.7814,0.79,0.6433,0.7811,0.6928,0.487
dataset_31_credit-g_BaseNEncoder_borderline1_MLP,dataset_31_credit-g,3,borderline1,MLP,NONE,NONE,BaseNEncoder,0.7165,0.725,0.5869,0.7198,0.6328,0.406
dataset_31_credit-g_BaseNEncoder_borderline2_MLP,dataset_31_credit-g,3,borderline2,MLP,NONE,NONE,BaseNEncoder,0.7125,0.72,0.5848,0.7156,0.6301,0.4024
dataset_31_credit-g_BaseNEncoder_smoteSVM_MLP,dataset_31_credit-g,3,smoteSVM,MLP,NONE,NONE,BaseNEncoder,0.7144,0.725,0.5774,0.7181,0.6245,0.3958
dataset_31_credit-g_BaseNEncoder_geometric_smote_MLP,dataset_31_credit-g,3,geometric_smote,MLP,NONE,NONE,BaseNEncoder,0.7293,0.74,0.5933,0.7327,0.641,0.4169
dataset_31_credit-g_BaseNEncoder_dtosmote_MLP,dataset_31_credit-g,3,dtosmote,MLP,solid_angle,7.0,BaseNEncoder,0.7412,0.755,0.5807,0.7418,0.6313,0.4055
dataset_31_credit-g_BinaryEncoder_smote_MLP,dataset_31_credit-g,3,smote,MLP,NONE,NONE,BinaryEncoder,0.708,0.72,0.5657,0.7121,0.6132,0.3819
dataset_31_credit-g_BinaryEncoder_borderline1_MLP,dataset_31_credit-g,3,borderline1,MLP,NONE,NONE,BinaryEncoder,0.7582,0.765,0.6421,0.7606,0.6866,0.4772
dataset_31_credit-g_BinaryEncoder_borderline2_MLP,dataset_31_credit-g,3,borderline2,MLP,NONE,NONE,BinaryEncoder,0.7363,0.735,0.6388,0.7356,0.6763,0.4618
dataset_31_credit-g_BinaryEncoder_smoteSVM_MLP,dataset_31_credit-g,3,smoteSVM,MLP,NONE,NONE,BinaryEncoder,0.7394,0.745,0.624,0.7417,0.6676,0.4511
dataset_31_credit-g_BinaryEncoder_geometric_smote_MLP,dataset_31_credit-g,3,geometric_smote,MLP,NONE,NONE,BinaryEncoder,0.7925,0.8,0.6571,0.7916,0.7063,0.5061
dataset_31_credit-g_BinaryEncoder_dtosmote_MLP,dataset_31_credit-g,3,dtosmote,MLP,solid_angle,7.0,BinaryEncoder,0.7467,0.76,0.5829,0.7461,0.6339,0.4089
dataset_31_credit-g_CatBoostEncoder_smote_MLP,dataset_31_credit-g,3,smote,MLP,NONE,NONE,CatBoostEncoder,0.7773,0.68,0.7771,0.6929,0.7184,0.5111
dataset_31_credit-g_CatBoostEncoder_borderline1_MLP,dataset_31_credit-g,3,borderline1,MLP,NONE,NONE,CatBoostEncoder,0.7649,0.665,0.7612,0.6784,0.7029,0.4893
dataset_31_credit-g_CatBoostEncoder_borderline2_MLP,dataset_31_credit-g,3,borderline2,MLP,NONE,NONE,CatBoostEncoder,0.7611,0.67,0.7538,0.6835,0.7042,0.4917
dataset_31_credit-g_CatBoostEncoder_smoteSVM_MLP,dataset_31_credit-g,3,smoteSVM,MLP,NONE,NONE,CatBoostEncoder,0.7544,0.69,0.7338,0.7028,0.7098,0.5016
dataset_31_credit-g_CatBoostEncoder_geometric_smote_MLP,dataset_31_credit-g,3,geometric_smote,MLP,NONE,NONE,CatBoostEncoder,0.7756,0.69,0.7719,0.7028,0.7237,0.5195
dataset_31_credit-g_CatBoostEncoder_dtosmote_MLP,dataset_31_credit-g,3,dtosmote,MLP,solid_angle,7.0,CatBoostEncoder,0.7532,0.665,0.7421,0.6788,0.6969,0.482
dataset_31_credit-g_GLMMEncoder_smote_MLP,dataset_31_credit-g,3,smote,MLP,NONE,NONE,GLMMEncoder,0.6429,0.7,0.319,0.5938,0.1813,0.0341
dataset_31_credit-g_GLMMEncoder_borderline1_MLP,dataset_31_credit-g,3,borderline1,MLP,NONE,NONE,GLMMEncoder,0.6683,0.705,0.3402,0.6118,0.2554,0.0676
dataset_31_credit-g_GLMMEncoder_borderline2_MLP,dataset_31_credit-g,3,borderline2,MLP,NONE,NONE,GLMMEncoder,0.6222,0.68,0.3771,0.625,0.3689,0.1402
dataset_31_credit-g_GLMMEncoder_smoteSVM_MLP,dataset_31_credit-g,3,smoteSVM,MLP,NONE,NONE,GLMMEncoder,0.6651,0.705,0.3498,0.6187,0.2845,0.0838
dataset_31_credit-g_GLMMEncoder_geometric_smote_MLP,dataset_31_credit-g,3,geometric_smote,MLP,NONE,NONE,GLMMEncoder,0.684,0.715,0.4398,0.6722,0.4637,0.2209
dataset_31_credit-g_GLMMEncoder_dtosmote_MLP,dataset_31_credit-g,3,dtosmote,MLP,solid_angle,7.0,GLMMEncoder,0.6415,0.665,0.466,0.6496,0.5078,0.263
dataset_31_credit-g_HashingEncoder_smote_MLP,dataset_31_credit-g,3,smote,MLP,NONE,NONE,HashingEncoder,0.6052,0.62,0.4371,0.6117,0.4766,0.2313
